source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Source_Tumor_CSC,Target_PBMC_NK,VWF,ITGB1,0.62415135,0.0,0.38942134,0.611568938010651,1.3364911730634728,0.5403298,0.8806388,0.052840293692707256,0.45817340857797495
Source_Tumor_CSC,Target_PBMC_NK,CCN1,TLR4,0.29903957,0.0,0.075467385,0.5552957134143534,1.0050411493856628,0.61522484,0.7645903,0.052840293692707256,0.46375898340624777
Source_Tumor_CSC,Target_PBMC_NK,CALM1,KCNQ1,0.72517747,1.0,0.18738152,-0.24581163384909885,-0.14541760618674243,0.3174091,0.83654404,1.0,0.46849097541488766
Source_Tumor_CSC,Target_PBMC_NK,APP,LRP1,0.6137489,0.0,0.34428826,0.4043693101464917,1.0267511366785185,0.6030506,0.8740114,0.052840293692707256,0.46849097541488766
Source_Tumor_CSC,Target_PBMC_NK,AGRN,ITGB1,0.35636875,0.0,0.06156451,0.2631022201862323,0.20923133982821107,0.50223273,0.74577516,0.21680327497197102,0.4685508268984574
Source_Tumor_CSC,Target_PBMC_NK,TNFSF9,HLA-DPA1,0.61168545,0.0,0.2328194,0.16150745974061925,-0.33494621116387296,0.30439615,0.8508513,1.0,0.470564706196801
Source_Tumor_CSC,Target_PBMC_NK,ARF1,INSR,0.44469032,1.0,0.06064729,-0.13517351622923954,-0.22471900621403304,0.14749695,0.7443496,1.0,0.47337572205242284
Source_Tumor_CSC,Target_PBMC_NK,ACTR2,ADRB2,0.36486536,1.0,0.08208994,-0.10562705998020903,0.06970567211473529,0.2895266,0.7720759,1.0,0.47779342628603033
Source_Tumor_CSC,Target_PBMC_NK,HSPA8,ADRB2,0.73855734,0.003,0.18594052,0.033826989416377296,0.31541719196778545,0.35088855,0.8360156,0.884969054315769,0.4809839379469549
Source_Tumor_CSC,Target_PBMC_NK,MDK,LRP1,0.29507995,0.0,0.06784265,0.3876300215499204,0.5183292522911286,0.74379045,0.75487024,0.052840293692707256,0.4831246539369677
Source_Tumor_CSC,Target_PBMC_NK,F11R,ITGAL_ITGB2,0.29504603,0.0,0.0725726,0.12051504762846207,0.5520938865077677,0.5959517,0.7610521,0.07312787332808991,0.48476232318084167
Source_Tumor_CSC,Target_PBMC_NK,PLAT,LRP1,0.29479098,0.0,0.067591965,0.40221248080430444,0.6269076911641481,0.77313304,0.75452757,0.052840293692707256,0.4864036891031348
Source_Tumor_CSC,Target_PBMC_NK,GNAI2,S1PR5,0.5944682,1.0,0.19744696,-0.24418960766022912,0.085074994015929,0.3870435,0.8400899,1.0,0.4893796178377028
Source_Tumor_CSC,Target_PBMC_NK,ICAM3,ITGAL,0.3085808,1.0,0.08381665,-0.3190867605123043,-0.12367671700780891,0.17375082,0.7739023,1.0,0.4925524781145727
Source_Tumor_CSC,Target_PBMC_NK,HLA-E,KLRC2_KLRD1,0.93474305,1.0,0.18433307,-0.21161368023711122,0.09812880216983039,0.42692792,0.83541954,1.0,0.49359735913224956
Source_Tumor_CSC,Target_PBMC_NK,ICAM2,ITGAM_ITGB2,0.29739684,0.026,0.08450127,0.018093442086625826,0.32477617722856383,0.41730097,0.7746132,0.9681587062806593,0.4942108882991957
Source_Tumor_CSC,Target_PBMC_NK,SERPINE1,LRP1,0.2930366,0.0,0.06607005,0.24161899505518208,0.6335521744682862,0.6724292,0.75241244,0.052840293692707256,0.49633007159920256
Source_Tumor_CSC,Target_PBMC_NK,CIRBP,TREM1,0.5893386,1.0,0.24737778,-0.14366074039126983,-0.45975197611244556,0.22264527,0.85465914,1.0,0.4978282790793943
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,ENG,0.32798114,1.0,0.058152545,-0.5313295586372109,-1.4625493734810628,0.044371467,0.7403325,1.0,0.4979974316846548
Source_Tumor_CSC,Target_PBMC_NK,IL1B,SIGIRR,0.3256008,1.0,0.0849955,-0.1478734337515905,-0.7395757613192829,0.14565618,0.77512187,1.0,0.49920860805004974
Source_Tumor_CSC,Target_PBMC_NK,PSEN1,CD44,0.74842983,0.925,0.18317544,-0.05498038872297375,0.5033481533620456,0.2539074,0.83498603,1.0,0.4999487117026129
Source_Tumor_CSC,Target_PBMC_NK,CALR,LRP1,0.5882515,0.126,0.32216927,0.016400038016979618,0.3707590861154304,0.38512334,0.8703098,1.0,0.5020723109939988
Source_Tumor_CSC,Target_PBMC_NK,HLA-F,LILRB1,0.30207404,1.0,0.08551346,-0.20528060604437115,-0.05529690161467418,0.2629545,0.7756509,1.0,0.5042397443970307
Source_Tumor_CSC,Target_PBMC_NK,SELPLG,SELL,0.3154285,1.0,0.05787573,-0.2523076563179823,-0.24733578907549486,0.10942173,0.7398735,1.0,0.5063904295973886
Source_Tumor_CSC,Target_PBMC_NK,GPI,AMFR,0.28901112,1.0,0.0710485,-0.04860489252268502,0.11669472183549692,0.26874143,0.7591169,1.0,0.508080232676117
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,ITGB1,0.5812275,1.0,0.33686796,-0.4825540017089736,-0.7793180694661574,0.13403375,0.87280685,1.0,0.5084628497409371
Source_Tumor_CSC,Target_PBMC_NK,THBS1,LRP1,0.3169203,1.0,0.08678919,-0.0870505333974912,-0.036423613308142366,0.2568717,0.7769367,1.0,0.5093045709716453
Source_Tumor_CSC,Target_PBMC_NK,APOE,LDLR,0.30940273,0.0,0.05769919,0.5831284483891614,1.0221625474631248,0.4176214,0.73957944,0.07711350057172185,0.5097739553533228
Source_Tumor_CSC,Target_PBMC_NK,CLEC2B,KLRF1,0.31435913,0.028,0.057568602,0.024857688550111383,0.40449475462018025,0.49909168,0.7393612,0.9784390378235409,0.5131723540358617
Source_Tumor_CSC,Target_PBMC_NK,ADAM15,ITGA5,0.28627077,0.0,0.08145857,0.08043578546858415,0.18018075603875308,0.32384312,0.77139586,0.3209608370783942,0.5131723540358617
Source_Tumor_CSC,Target_PBMC_NK,CD55,CR1,0.41609362,0.0,0.05747383,0.08838387991659664,0.3621368490376379,0.36462805,0.73920244,0.1855508021168256,0.5148772025851296
Source_Tumor_CSC,Target_PBMC_NK,APP,PTGER2,0.57519764,0.0,0.28308836,0.411437545725225,1.1784479317799168,0.7518869,0.86283535,0.052840293692707256,0.514882411691195
Source_Tumor_CSC,Target_PBMC_NK,APOE,LSR,0.30915603,0.0,0.057450302,0.5901546287490209,1.1367639969141983,0.5195889,0.739163,0.052840293692707256,0.5165859888662185
Source_Tumor_CSC,Target_PBMC_NK,RARRES2,CCRL2,0.09868515,0.0,0.009550147,0.30363394775557007,0.05204845397712973,0.4065619,0.5360475,0.5934447285692036,0.5192645078254783
Source_Tumor_CSC,Target_PBMC_NK,CCL14,CCR1,0.3048819,0.0,0.05743808,0.558644320256458,1.3002207476811352,0.74595004,0.7391424,0.016192819362994253,0.5200145618454483
Source_Tumor_CSC,Target_PBMC_NK,C1QB,CD33,0.2831397,0.0,0.06773366,0.5526916729537977,0.9702749909781494,0.768678,0.7547214,0.027670515067974837,0.52345843912374
Source_Tumor_CSC,Target_PBMC_NK,CXCL8,SDC2,0.523621,0.0,0.09023752,0.24312434058123897,1.1603175879129248,0.45497254,0.7802948,0.052840293692707256,0.5264322561483619
Source_Tumor_CSC,Target_PBMC_NK,VEGFB,ADRB2,0.28263792,0.0,0.059238587,0.19646805143662285,0.47802614328748333,0.46731287,0.74210703,0.052840293692707256,0.5269173197667005
Source_Tumor_CSC,Target_PBMC_NK,ADAM9,ITGB1,0.38003507,0.0,0.090540126,0.07454636995994758,0.23798330085858113,0.33742398,0.78058165,0.26958022012464056,0.5333895305750552
Source_Tumor_CSC,Target_PBMC_NK,TNFSF13,FAS,0.10154468,1.0,0.00976332,-0.11766982990899584,-0.12614701370837858,0.17245811,0.53879154,1.0,0.5338379737933132
Source_Tumor_CSC,Target_PBMC_NK,CD47,SIRPA,0.281601,1.0,0.07825197,-0.09007760340753695,-0.05642404034553655,0.2494459,0.7678355,1.0,0.5365079050127466
Source_Tumor_CSC,Target_PBMC_NK,APOE,ABCA1,0.342354,0.0,0.090941586,0.5863892651901134,0.9701224037349307,0.46463627,0.78096026,0.052840293692707256,0.5386473942430401
Source_Tumor_CSC,Target_PBMC_NK,CLEC2D,KLRB1,0.3282342,1.0,0.055992194,-0.08520062729634093,0.8449405050041877,0.2932617,0.7366771,1.0,0.539143689849525
Source_Tumor_CSC,Target_PBMC_NK,THBS1,PTPRJ,0.3286091,1.0,0.091466814,-0.08990816383704005,-0.1645009046963527,0.23384692,0.7814524,1.0,0.5404076631878518
Source_Tumor_CSC,Target_PBMC_NK,HSPG2,ITGB1,0.5629221,0.0,0.31445602,0.6550535832718706,0.9413060486620635,0.55017304,0.86893606,0.052840293692707256,0.540847739643475
Source_Tumor_CSC,Target_PBMC_NK,APP,LRP10,0.56251967,0.0,0.2629622,0.39119148047591773,0.8269863329326994,0.45925567,0.85841256,0.052840293692707256,0.5430318772354559
Source_Tumor_CSC,Target_PBMC_NK,GRN,SORT1,0.3525997,1.0,0.055404227,-0.0770976421639694,-0.21807538577048843,0.23468849,0.7356519,1.0,0.5444409577695741
Source_Tumor_CSC,Target_PBMC_NK,LTB,TNFRSF1A,0.31934798,1.0,0.09228277,-0.11173093849295206,-0.43953419625294915,0.15910786,0.7822099,1.0,0.5474870886145952
Source_Tumor_CSC,Target_PBMC_NK,QDPR,DYSF,0.10533651,0.691,0.009865634,-0.008963665811457942,0.13605138080066675,0.32991812,0.54008657,1.0,0.5483542516414461
Source_Tumor_CSC,Target_PBMC_NK,ADAM17,ITGB1,0.38190725,1.0,0.09283231,-0.08659738941552644,-0.03758861792559065,0.19823553,0.7827152,1.0,0.5510498694107558
Source_Tumor_CSC,Target_PBMC_NK,TIMP2,ITGB1,0.561344,0.0,0.3125239,0.10245715996204167,0.3859978373556505,0.32312557,0.8685847,0.32393267686745975,0.5517995855388758
Source_Tumor_CSC,Target_PBMC_NK,BSG,SLC16A7,0.29794025,1.0,0.053928223,-0.05299501592431499,0.0058276936966657755,0.24347235,0.73301804,1.0,0.5533465332036656
Source_Tumor_CSC,Target_PBMC_NK,PTPN6,CLEC12A,0.27692348,1.0,0.076535374,-0.1839948165615861,0.12240960824078007,0.29447785,0.76585263,1.0,0.5587362775000373
Source_Tumor_CSC,Target_PBMC_NK,SERPINA1,LRP1,0.32463375,1.0,0.0934806,-0.22403892639188533,-0.15353591840267067,0.16879103,0.7833064,1.0,0.5600245457098869
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,ITGA4,0.35030958,0.0,0.0532673,0.30979286385403015,0.6414232686794783,0.78671986,0.73180974,0.052840293692707256,0.5623486969672399
Source_Tumor_CSC,Target_PBMC_NK,ARPC5,LDLR,0.46707729,1.0,0.09377125,-0.050624277963823155,0.11454178246052249,0.19781938,0.78356975,1.0,0.563641453973348
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,ITGB1,0.34947333,0.0,0.053122163,0.2872198025052781,0.3002293929124647,0.5507779,0.7315419,0.10015570160075217,0.5641607309488312
Source_Tumor_CSC,Target_PBMC_NK,S100A9,TLR4,0.27501017,1.0,0.066773616,-0.3543803738848504,-2.097797810489567,0.08666952,0.7533977,1.0,0.5677966450814178
Source_Tumor_CSC,Target_PBMC_NK,THBS1,CD47,0.3356425,1.0,0.094281435,-0.09739621019167048,-0.21589376798203275,0.19867793,0.7840295,1.0,0.5690959637659051
Source_Tumor_CSC,Target_PBMC_NK,APP,NOTCH2,0.54682255,0.0,0.23804311,0.40024429951889834,0.9550707421037672,0.58269584,0.8522538,0.052840293692707256,0.569481809493743
Source_Tumor_CSC,Target_PBMC_NK,LGALS3,LAG3,0.6405773,0.0,0.16910036,0.12347193592957664,0.5640674297919862,0.49137107,0.82940394,0.07024160516795891,0.5717057421341725
Source_Tumor_CSC,Target_PBMC_NK,CXCL12,CXCR4,0.5887959,0.0,0.09465748,0.2727265433577195,-0.15719930729307946,0.4627329,0.7843663,0.4649252099308006,0.5745857286110179
Source_Tumor_CSC,Target_PBMC_NK,TXLNA,STX4,0.117755316,0.995,0.010172562,-0.022305022785272247,-0.15223217393718716,0.20411228,0.5438891,1.0,0.5772157508399347
Source_Tumor_CSC,Target_PBMC_NK,VCAM1,ITGA4_ITGB7,0.27220228,0.0,0.07113541,0.3954236674789288,0.808914370664767,0.7962345,0.75922865,0.052840293692707256,0.5787976930909177
Source_Tumor_CSC,Target_PBMC_NK,MAML2,NOTCH2,0.27166802,1.0,0.073006585,-0.062422274169926815,0.16816117963509755,0.30080256,0.76159376,1.0,0.5806450528566212
Source_Tumor_CSC,Target_PBMC_NK,CD48,CD2,0.32361984,1.0,0.095267914,-0.3455189587774888,-0.07073156786222412,0.1817668,0.7849094,1.0,0.5819599371769322
Source_Tumor_CSC,Target_PBMC_NK,TGFB1,SDC2,0.3225111,1.0,0.052132398,-0.4834949203798622,-0.8360316839414104,0.15768987,0.7296911,1.0,0.5843511960228414
Source_Tumor_CSC,Target_PBMC_NK,VWF,LRP1,0.5349417,0.0,0.27592295,0.6264383011457989,1.5451967566536235,0.76045567,0.8613112,0.005062774521981858,0.5851116088246986
Source_Tumor_CSC,Target_PBMC_NK,HLA-DRB5,LAG3,0.6233988,0.0,0.16396683,0.19072137501506456,0.6854349280301661,0.5324431,0.82721186,0.052840293692707256,0.5873562200386269
Source_Tumor_CSC,Target_PBMC_NK,MDK,ITGA4_ITGB1,0.3842896,0.0,0.0957491,0.3727606584147725,0.3096236687009778,0.5284886,0.7853344,0.09294030999236094,0.587531808021964
Source_Tumor_CSC,Target_PBMC_NK,CALM1,FAS,0.7159699,1.0,0.16331327,-0.25078939899493313,-0.21865915482064863,0.27124006,0.82692623,1.0,0.5896038764945596
